name,address,suburb,state,postcode,latitude,longitude,phone,opening_hours,venue_type,source
Southern Home Care 1,500 Evans Road,LYNBROOK,VIC,3975,-38.0645919999999,145.261665999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southern Home Care 2,500 Evans Road,LYNBROOK,VIC,3975,-38.0645919999999,145.261665999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southern Home Care 3,500 Evans Road,LYNBROOK,VIC,3975,-38.0645919999999,145.261665999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Northern Home Care 1,"Level 2, 110 Chifley Drive",PRESTON,VIC,3072,-37.743011,145.031298999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Northern Home Care 2,"Level 2, 110 Chifley Drive",PRESTON,VIC,3072,-37.743011,145.031298999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Northern Home Care 3,"Level 2, 110 Chifley Drive",PRESTON,VIC,3072,-37.743011,145.031298999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
HammondCare At Home - Blue Mountains,"Unit 9, 38 Station Street",WENTWORTH FALLS,NSW,2782,-33.70859,150.375566999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
HammondCare At Home - Northern Rivers,68-70 Summerland Way,KYOGLE,NSW,2474,-28.620111,153.003962999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Gippsland Home Care 2,241 Princes Drive,MORWELL,VIC,3840,-38.2373369999999,146.401423999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Community Support Home Care,64 GREENHILL ROAD,WAYVILLE,SA,5034,-34.941996,138.594578,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Realcare Community Support Services Pty Ltd,21A / 13 B Elm Park Drive,HOPPERS CROSSING,VIC,3029,-37.8726709999999,144.718799999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
CCH Home Care Packages,156 Main North Road,PROSPECT,SA,5082,-34.8854499999999,138.602351999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Haisey Home Care Service,"Unit 10, 39 Eucumbene Drive",RAVENHALL,VIC,3023,-37.7601209999999,144.745224,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Dovida Perth,"Unit 3, 24 Parkland Road",OSBORNE PARK,WA,6017,-31.916495,115.814273,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
HammondCare At Home - Lower North Coast,"Suite 3, 342-346 Main Road",CARDIFF,NSW,2285,-32.937072,151.656518,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Just Healthcare trading as Tashacare Australia,279-281 High Street,NORTHCOTE,VIC,3070,-37.772157,144.998244999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Progressive Home Care,"Unit C5, 1537 Albany Highway",BECKENHAM,WA,6107,-32.0283609999999,115.95319,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Caring Approach Pty Ltd.,EDGEWORTH DAVID AVENUE,HORNSBY,NSW,2077,-33.7062779999999,151.103223,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Arcare Seven Hills,31 Griffith Place,SEVEN HILLS,QLD,4170,-27.476994,153.072257,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Life Without Barriers Broome,"Unit 1-2, 12 Coghlan Street",BROOME,WA,6728,-17.953454,122.237509,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Life Without Barriers Wide Bay,"Shop 3, Christawood Centre, 54-56 Baden Powell Street",MAROOCHYDORE,QLD,4558,-26.651537,153.086819999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Life Without Barriers North Coast,"Shop 3, Christawood Centre, 54-56 Baden Powell Street",MAROOCHYDORE,QLD,4558,-26.651537,153.086819999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Portofino Hamilton,101 Allen Street,HAMILTON,QLD,4007,-27.437065,153.069718999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Vacenti Home Care,"Unit 1, 2000 Logan Road",UPPER MOUNT GRAVATT,QLD,4122,-27.5584929999999,153.080948,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Con Noi Retirement Villages,30 Scrub Road,CARINDALE,QLD,4152,-27.501104,153.11705,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Wesley Home Care Mid North Coast,"Unit 4, 66 Clarence Street",PORT MACQUARIE,NSW,2444,-31.429561,152.907327,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Home Care and Flexible Care,212 Railway Parade,NOBLE PARK,VIC,3174,-37.9752739999999,145.188392999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Arcare Essendon,33-35 Raleigh Street,ESSENDON,VIC,3040,-37.753599,144.92213,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Merimbula Home Nursing Service,33 Beach Street,MERIMBULA,NSW,2548,-36.888069,149.911790999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Estia Health Warrawee,1496 Pacific Highway,WARRAWEE,NSW,2074,-33.729284,151.120883999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Vitalis Health & Home Care,1-9 Chandos Street,ST LEONARDS,NSW,2065,-33.822277,151.195607999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
"CPL - Choice, Passion, Life","Level 2, 340 Adelaide Street",BRISBANE,QLD,4000,-27.464535,153.02956,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Resourceful Australian Indian Network Inc,501 Forest Road,PENSHURST,NSW,2222,-33.9617659999999,151.078777,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Comm Care,"Building 1 Level 1 Suite 1, 303-313 Burwood Highway",BURWOOD EAST,VIC,3151,-37.853503,145.161485999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Calvary The Regent,35-39 Regent Street,MOUNT WAVERLEY,VIC,3149,-37.8830529999999,145.136816,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Care Net Home Care Services,15 A Glyde Street,MOSMAN PARK,WA,6012,-32.007075,115.759234,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
South Eastern Community Connect Inc,21 Vernon Avenue,EASLAKES,NSW,2018,-33.930083,151.212299,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Wesley Home Care Hunter,15 Denison Street,NEWCASTLE WEST,NSW,2302,-32.9250669999999,151.756941,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Olivet Community Care,7-9 Rupert Street,RINGWOOD,VIC,3134,-37.80727,145.239402,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Kogarah Community Services Inc.,Lot B 49 English Street,KOGARAH,NSW,2217,-33.97218,151.130408999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Just Better care Melbourne Inner East,"Unit 2, 182 Capel Street",NORTH MELBOURNE,VIC,3051,-37.8031519999999,144.955883,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Dovida Nepean and Blacktown,"Unit 2, 55-61 York Road",SOUTH PENRITH,NSW,2750,-33.767273,150.687467999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Nexttcare Pty Limited,"Level 9, 417 St Kilda Road Road",MELBOURNE,VIC,3004,-37.837744,144.976518999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Maree Care,253 ST GEORGES ROAD,NORTHCOTE,VIC,3070,-37.7643959999999,144.991714999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Gratitude In-home Care,84 Hotham Street,PRESTON,VIC,3072,-37.7467979999999,145.007582,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Home care packages,"Unit 3, 5-7 Channel Road",MAYFIELD WEST,NSW,2304,-32.882325,151.722996999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Nationwide Care Plus Pty Ltd,8 Nelson Street,FAIRFIELD,NSW,2165,-33.8678969999999,150.955938,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
RetireAustralia Care and Services - Adelaide,79 King William Street,KENT TOWN S,SA,5067,-34.917897,138.620207999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Just Better Care Mid North Coast,"Shop 2, 41 Short Street",PORT MACQUARIE,NSW,2444,-31.4329889999999,152.906768999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
CAPAH Multicultural Association Incorporated Home Care,HACC Centre 108 A Tongarra Road,ALBION PARK,NSW,2527,-34.569049,150.777876999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
AusCare Home and Community Care,"Suite 202, 39 Queen Street",AUBURN,NSW,2144,-33.8518029999999,151.033496,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Life Without Barriers Ipswich,"Suite 4, 30-38 Limestone Street",IPSWICH,QLD,4305,-27.6163479999999,152.761948999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Life Without Barriers Brisbane,34 Douglas Street,MILTON,QLD,4064,-27.472128,153.003238,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
EACH Inner East Metro Melbourne,1063 BURWOOD HIGHWAY,FERNTREE GULLY,VIC,3156,-37.888461,145.294101,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Ingham Parents Support Group Inc t/a Ingham Disability Support Service,5 Palm Terrace,INGHAM,QLD,4850,-18.6518839999999,146.158039,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
St Agnes Home Care,49 Hay Street,PORT MACQUARIE,NSW,2444,-31.4325839999999,152.909442,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
In-home care,"OFFICE 28, LEVEL 1, 270 FERNTREE GULLY ROAD",NOTTING HILL,VIC,3168,-37.900199,145.131405,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
HCP Central West,211 Peisley Street,ORANGE,NSW,2800,-33.283479,149.103486,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Farris Care Services,"Suite 3, 79 Chetwynd Street",NORTH MELBOURNE,VIC,3051,-37.804239,144.952188,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Adventist Care,"Rossmoyne Waters Res Care, 31 Webb Street",ROSSMOYNE,WA,6148,-32.0457469999999,115.865431,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Just Better Care Melbourne Bayside,"Unit 9, 214 Bay Street",BRIGHTON,VIC,3186,-37.9053019999999,144.999553999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Beaucare Inc,44 Tina St,BEAUDESERT,QLD,4285,-27.988909,153.001686,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Murrur Nangitt (Caring for Elders) Home Care Packages,186 Nicholson Street,FITZROY,VIC,3065,-37.7993939999999,144.974866999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Supreme Care Pty Ltd,"Unit 5, 12 Clarke Street",SUNSHINE,VIC,3020,-37.7861589999999,144.833125999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
TAC Home Care Packages,198 Elizabeth Street,HOBART,TAS,7000,-42.8790339999999,147.321557,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Life Without Barriers Gold Coast,"Level 1, 1-31 Commercial Drive",SHAILER PARK,QLD,4128,-27.655051,153.167165,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Home Care Packages,"Level 1, 40 Subiaco Square Road",SUBIACO,WA,6008,-31.945087,115.823763999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
New Horizons,Lot 52 15 Twin Road,NORTH RYDE,NSW,2113,-33.8057909999999,151.127394,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
BallyCara HomeCare - Melbourne,"Unit 8, 19 Enterprise Drive",BUNDOORA,VIC,3083,-37.685381,145.070968999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
People First Healthcare,"SHOP 25E, 250 SOMERTON ROAD",ROXBURGH PARK,VIC,3064,-37.6404339999999,144.929762,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Tumbarumba Multi Service Outlet,10 Bridge Street,TUMBARUMBA,NSW,2653,-35.777484,148.010139,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
SRS Creative Futures,877 Fifteenth Street,MILDURA,VIC,3500,-34.204399,142.133938999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Moura Multi-Purpose Service,14 Nott Street,MOURA,QLD,4718,-24.5757459999999,149.976488999999,Phone number not available,Opening hours not available,Multi-Purpose Service,AIHW_ServiceList
LiveBetter Services Limited - Mackay QLD,34 Hamlet Street,MACKAY,QLD,4740,-21.148812,149.182254999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
LiveBetter Services Limited - Fitzroy,"Shop 1, 155 Alma Street",ROCKHAMPTON CITY,QLD,4700,-23.3802309999999,150.512137999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
LiveBetter Services Limited - Wide Bay,65 Barolin Street,BUNDABERG SOUTH,QLD,4670,-24.875398,152.352349,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
LiveBetter Services Limited - Central West QLD,17 Swan Street,LONGREACH,QLD,4730,-23.44246,144.247302999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
LiveBetter Services Limited - North West QLD,1 TBA Street,MOUNT ISA,QLD,4825,-20.725199,139.493287,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Riverview Residence Collie (Inc),3-5 Vernon Street,COLLIE,WA,6225,-33.350413,116.163196999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Feros Care STRC VIC Loddon-Mallee,"Level 27, 101 Collins Street",MELBOURNE,VIC,3000,-37.814542,144.970499999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Anglicare At Home - Restorative Care,"LEVEL 4, MQX4 Macquarie Exchange, 1 GIFFNOCK AVENUE",MACQUARIE PARK,NSW,2113,-33.7848389999999,151.126230999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
HarbisonCare,2 Charlotte Street,BURRADOO,NSW,2576,-34.5058179999999,150.407969,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Anglican Care Community Care Services,87 Toronto Road,BOORAGUL,NSW,2284,-32.96987,151.604760999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Anglicare SQ Longreach Community Aged Care,124 Eagle Street,LONGREACH,QLD,4730,-23.4434849999999,144.248403999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
CASS CARE STRC,44-50 Sixth Avenue,CAMPSIE,NSW,2194,-33.9040899999999,151.100427999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Enrich Living Services,16 Kingston Drive,HELENSVALE,QLD,4212,-27.935209,153.336701,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
The District Nurses,2 Birdwood Avenue,MOONAH,TAS,7009,-42.8425149999999,147.292829,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
integratedliving NSW/ACT,"Suite 302, Level 3, 251 Wharf Road",NEWCASTLE,NSW,2300,-32.9259229999999,151.777109999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
integratedliving Victoria,1818 Sturt Street,BALLARAT,VIC,3350,-37.545363,143.795561999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
OLOC Short Term Restorative Care,32 Evans Road,ROOTY HILL,NSW,2766,-33.782769,150.846673,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Home Services STRC Northern Sydney,157 BALACLAVA ROAD,MACQUARIE PARK,NSW,2113,-33.7776789999999,151.109368999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Prompt Care STRC - Adelaide,215 The Parade Road,NORWOOD,SA,5067,-34.920726,138.638933,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Otway Health,75 McLachlan Street,APOLLO BAY,VIC,3233,-38.753898,143.664614,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
UPA - Hunter STRC,100 Lake Road,WALLSEND,NSW,2287,-32.9125429999999,151.659998999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Uniting Church in Australia New England Home & Community Care,1 Tribe Street,TAMWORTH,NSW,2340,-31.0718509999999,150.918085999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
VMCH Community Services Western Regional,Building A 355 Stud Road,WANTIRNA SOUTH,VIC,3152,-37.871011,145.233708,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
The Benevolent Society,2 Wentworth Park Road,GLEBE,NSW,2037,-33.8791579999999,151.192899,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Western Home Services,358 Findon Road,KIDMAN PARK,SA,5025,-34.910404,138.532386,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
WA Country Health Service Midwest STRC,51-85 Shenton Street,GERALDTON,WA,6531,-28.783386,114.611334999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Australian Unity Home Care,818 Whitehorse Road,BOX HILL,VIC,3128,-37.817404,145.115893,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Beaufort and Skipton Health Service,28 HAVELOCK Street,BEAUFORT,VIC,3373,-37.430858,143.382452999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Omnicare Alliance Home Care Service,41 Morton Street,PORT MACQUARIE,NSW,2444,-31.438147,152.897382999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Enrich Living Services - Metro North,"Level 1, 27-31 Troode Street",WEST PERTH,WA,6005,-31.9436269999999,115.844775999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Enrich Living Services - Alice Springs,"Unit 2, 12 Gregory Terrace",ALICE SPRINGS,NT,870,-23.7004069999999,133.88038,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Enrich Living Services - South Metro,"Level 1, 27-31 Troode Street",WEST PERTH,WA,6005,-31.9436269999999,115.844775999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Jim's Home Care,"Unit 14, 44 Hampstead Road",MAIDSTONE,VIC,3012,-37.778731,144.875601999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Gratis Home Care Pty Ltd,365 VICTORIA ROAD,TAPEROO,SA,5017,-34.810965,138.500878,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Banana Shire Council -Taroom Home Care Services,"Office 79, 18 Yaldwyn Street",TAROOM,QLD,4420,-25.6411739999999,149.797095,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
The Alba Aged Care Suites,114 Albert Road,SOUTH MELBOURNE,VIC,3205,-37.83574,144.969995,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Wallarah Point Care Community,149 Main Road,TOUKLEY,NSW,2263,-33.263745,151.533402999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
John Flynn Retirement Village,6 Foundation Boulevard,BURWOOD EAST,VIC,3151,-37.851058,145.135386,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
The Shoreline,41 York Street,COFFS HARBOUR,NSW,2450,-30.282283,153.134041999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Aegis Murdoch,2 Fiona Wood Road,MURDOCH,WA,6150,-32.068418,115.845033,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Arcare Castlemaine,25 Maldon Road,MCKENZIE HILL,VIC,3451,-37.06926,144.194503999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Arcare Mollymook,Lot 77 30 Princes Highway,MOLLYMOOK,NSW,2539,-35.4326569999999,150.405932,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Skye Lodge,175 McMahons Road,FRANKSTON,VIC,3199,-38.133498,145.140908999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Catholic Healthcare Holy Spirit Casula,76 Marsh Parade,CASULA,NSW,2170,-33.9466269999999,150.909248999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Highfields Manor Port Macquarie,1 Highfields Circuit,PORT MACQUARIE,NSW,2444,-31.4534729999999,152.877237,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Bolton Clarke Willowdale,247 Jamboree Avenue,DENHAM COURT,NSW,2565,-33.979537,150.810181999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Mandurah Community Aged Care,1 ECHIDNA ENTRANCE,DAWESVILLE,WA,6211,-32.632454,115.638591,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Romsey Community Aged Care,Lot 2 Melbourne-Lancefield Road,ROMSEY,VIC,3434,-37.339322,144.740971,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Singleton Community Aged Care,190 Foreshore Drive,SINGLETON,WA,6175,-32.438276,115.754689999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Tamworth Community Aged Care,30-40 The Ringers Road,HILLVUE,NSW,2340,-31.128475,150.921853999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Maryborough Community Aged Care,15 IINDAH ROAD,TINANA,QLD,4650,-25.5592569999999,152.669693999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
WARRAGUL COMMUNITY AGED CARE,71 Mills Road,WARRAGUL,VIC,3820,-38.1390499999999,145.948067,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Wintringham Tom Fitzgerald,55 Wyndham Street,SHEPPARTON,VIC,3630,-36.371561,145.401525999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Romani,40 Tumbella Drive,MURRAY BRIDGE,SA,5253,-35.1343079999999,139.295029999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Salter Point Aged Care Facility,25 Mt Henry Road,SALTER POINT,WA,6152,-32.0186309999999,115.86211,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Regis Camberwell,1-11 Quinton Road,CAMBERWELL,VIC,3124,-37.835635,145.092534,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
LDK Home Care,Lot 1 440 Bobbin Head Road,NORTH TURRAAMURRA,NSW,2074,-33.6908129999999,151.150938999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
New England Care,268 Furracabad Road,GLEN INNES,NSW,2370,-29.738537,151.708168,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Vitality Club Home Care Packages,"Unit 4, 57 Rothschild Avenue",ROSEBERRY,NSW,2018,-33.9144689999999,151.205634,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Peter Badcoe VC House,510 King Street,NEWCASTLE,NSW,2300,-32.92624,151.759310999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Kalkarindji,"Kalkaringi Daguragu Cpa, Lot 97 Buntine Highway",KALKARINDJI,NT,852,-17.4491559999999,130.832843999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Timber Creek Aged Care Services,150 PMB,TIMBER CREEK,NT,852,-15.661495,130.480491999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
RFBI Care at Home- South Western Sydney,72 Glendower Street,GILEAD,NSW,2560,-34.111141,150.783715,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Continuity Care,25 Clove Street,GRIFFIN,QLD,4503,-27.261379,153.032107999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Estia Health St Ives,144 Killeaton Street,ST IVES,NSW,2075,-33.727882,151.169419,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Calvary Corymbia,51 Childs Circuit,BELROSE,NSW,2085,-33.730094,151.221834999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Happy Living,"Level 3, 2107 Dandenong Road",CLAYTON,VIC,3168,-37.9220529999999,145.140052999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southern Cross Care Short Term Restorative Care,18 Cross Road,MYRTLE BANK,SA,5064,-34.962735,138.639524999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
"Resthaven Murray Bridge, Hills and Fleurieu Community Services",88 Adelaide Road,MURRAY BRIDGE,SA,5253,-35.1236869999999,139.266221999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
annecto Aboriginal STRC,6-15 CLEEVE Close,MT DRUITT,NSW,2770,-33.76879,150.818698,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Community Care Services,37 Havlin Street East Street,BENDIGO,VIC,3550,-36.76552,144.290987999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Central Gippsland Restorative Service,155 Guthridge Parade,SALE,VIC,3850,-38.1089199999999,147.081389999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Prompt Care STRC - Vic Rural,29 Murray Street,COLAC,VIC,3250,-38.3393939999999,143.590384,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Shepparton Regional Restorative Care Program,9 Batman Avenue,SHEPPARTON,VIC,3630,-36.363894,145.391658,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
RDNS - STRC - Northern & Western Metro,"Level L1, ATT PACKAGED CARE, 347 Burwood Highway",FOREST HILL,VIC,3131,-37.854112,145.166018,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Village Glen Aged Care Residences - Capel Sound,34 a Balaka Street,CAPEL SOUND,VIC,3940,-38.370159,144.880252,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
Uniting AgeWell Eastern Metro,"Level 6, Wesley Place, 130 Lonsdale Street",MELBOURNE,VIC,3000,-37.8101339999999,144.968559999999,Phone number not available,Opening hours not available,Restorative Care,AIHW_ServiceList
ESP Healthcare,"Suite G6, 1-15 Barr Street",BALMAIN,NSW,2041,-33.857838,151.175409,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Raelene Boyle Retirement Village,2 Vida Street,ABERFELDIE,VIC,3040,-37.755558,144.898468,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
St Sergius Home Care Services,"c/ St Sergius Nursing Home, 1 Gilbert Street",CABRAMATTA,NSW,2166,-33.895696,150.930257,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Mayflower Home Care,146 Boundary Road,PASCOE VALE,VIC,3044,-37.716894,144.947804999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
mecwacare Jubilee House,52 Northcote Avenue,CAULFIELD NORTH,VIC,3161,-37.8782369999999,145.029379,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Annecto Dubbo,"UNIT 1, 88-90 MACQUARIE STREET",DUBBO,NSW,2830,-32.245677,148.601982999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
QR Carers,"Shop 2, 39-45 Secam Street",MANSFIELD,QLD,4122,-27.531023,153.098553,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
